[278] 2019-09-10 04:11:51  -38.2098 -71.4436   9.1   M 1.4   12 ph  GAP 176  RMS 0.4 s  ERR  4.6 km xyz(  5.5 km,  1.9 km,  5.6 km) [MANUAL]
[281] 2019-09-10 05:00:52  -38.2114 -71.4429   9.1   M 1.5   14 ph  GAP 177  RMS 0.3 s  ERR  3.7 km xyz(  3.7 km,  1.8 km,  4.9 km) [MANUAL]
[283] 2019-09-10 17:26:09  -38.2268 -71.4110   9.1   M 1.2    8 ph  GAP 209  RMS 0.4 s  ERR  7.3 km xyz(  5.5 km,  6.3 km,  9.5 km) [MANUAL]
[285] 2019-09-12 18:58:05  -38.1465 -71.4019  18.2   M 1.4   10 ph  GAP 190  RMS 0.1 s  ERR  6.9 km xyz(  4.7 km,  7.6 km,  8.1 km) [MANUAL]
[286] 2019-09-12 18:58:59  -38.2109 -71.4395   9.3   M 1.3   10 ph  GAP 198  RMS 0.3 s  ERR  5.9 km xyz(  4.1 km,  5.9 km,  7.3 km) [MANUAL]
[288] 2019-09-13 00:21:23  -38.2194 -71.4232   9.0   M 1.3    7 ph  GAP 204  RMS 0.3 s  ERR 11.9 km xyz(  5.2 km, 17.6 km,  9.5 km) [MANUAL]
[291] 2019-09-19 07:14:39  -38.2151 -71.4151   9.3   M 1.4   14 ph  GAP 187  RMS 0.3 s  ERR  4.0 km xyz(  4.1 km,  1.8 km,  5.3 km) [MANUAL]
[292] 2019-09-26 18:04:52  -38.2835 -71.5565   9.1   M 1.5   12 ph  GAP 148  RMS 0.2 s  ERR  3.3 km xyz(  3.3 km,  2.4 km,  4.1 km) [MANUAL]
[295] 2019-09-26 19:09:35  -38.2818 -71.5450   9.0   M 1.6   12 ph  GAP 151  RMS 0.2 s  ERR  4.5 km xyz(  3.6 km,  3.1 km,  6.3 km) [MANUAL]
[297] 2019-09-27 12:05:06  -38.2856 -71.5524   9.1   M 1.8   12 ph  GAP 148  RMS 0.2 s  ERR  3.7 km xyz(  3.9 km,  2.7 km,  4.2 km) [MANUAL]
[299] 2019-09-28 21:47:45  -37.8593 -71.1344   8.8   M 1.3   12 ph  GAP 311  RMS 0.2 s  ERR  6.7 km xyz(  8.6 km,  5.8 km,  5.2 km) [MANUAL]
[300] 2019-09-29 13:06:01  -38.4333 -71.6292  10.4   M 3.7   14 ph  GAP 187  RMS 0.2 s  ERR  3.0 km xyz(  2.6 km,  3.8 km,  2.3 km) [MANUAL]
[303] 2019-09-29 13:49:26  -38.4531 -71.6393   9.0   M 1.7    8 ph  GAP 213  RMS 0.2 s  ERR  5.2 km xyz(  2.9 km,  6.6 km,  5.3 km) [MANUAL]
[305] 2019-09-30 04:02:54  -37.9277 -71.0906   8.0   M 1.2    8 ph  GAP 329  RMS 0.1 s  ERR  5.5 km xyz(  5.2 km,  6.1 km,  5.1 km) [MANUAL]
[306] 2019-09-30 15:12:55  -37.7196 -71.0788   3.0   M 2.1   10 ph  GAP 326  RMS 0.4 s  ERR  9.1 km xyz(  9.3 km,  6.7 km, 10.8 km) [MANUAL]
[308] 2019-09-30 18:58:53  -37.8130 -70.9050   1.0   M 3.4   14 ph  GAP 322  RMS 0.6 s  ERR 16.2 km xyz( 15.2 km, 13.9 km, 19.0 km) [MANUAL]
[311] 2019-09-30 19:10:22  -37.9199 -71.2584  20.4   M 3.2   12 ph  GAP 248  RMS 0.4 s  ERR 16.0 km xyz( 20.4 km, 14.9 km, 11.6 km) [MANUAL]
[313] 2019-09-30 19:11:16  -37.9288 -71.3341   1.0   M 2.0    8 ph  GAP 233  RMS 0.5 s  ERR 20.5 km xyz( 20.9 km, 15.5 km, 24.1 km) [MANUAL]
[314] 2019-09-30 19:12:14  -37.8728 -71.2588  18.0   M 1.4    8 ph  GAP 270  RMS 0.4 s  ERR 14.8 km xyz( 10.0 km, 18.2 km, 14.9 km) [MANUAL]
[317] 2019-09-30 19:14:03  -37.7947 -71.0809   1.0   M 1.6    8 ph  GAP 324  RMS 0.4 s  ERR 17.2 km xyz( 11.4 km, 14.7 km, 23.3 km) [MANUAL]
[319] 2019-09-30 19:16:14  -37.8784 -71.3304   1.0   M 1.3   10 ph  GAP 237  RMS 0.5 s  ERR 10.3 km xyz( 12.3 km,  7.5 km, 10.5 km) [MANUAL]
[320] 2019-09-30 19:21:13  -37.8944 -71.2965  21.1   M 1.1   10 ph  GAP 239  RMS 0.4 s  ERR 11.9 km xyz(  8.9 km, 14.1 km, 12.0 km) [MANUAL]
[323] 2019-09-30 19:22:57  -37.8463 -71.1075   3.3   M 1.3    6 ph  GAP 320  RMS 0.1 s  ERR 12.4 km xyz( 12.1 km, 11.6 km, 13.4 km) [MANUAL]
[326] 2019-09-30 19:40:09  -37.8317 -71.1752  21.5   M 2.9   12 ph  GAP 308  RMS 0.5 s  ERR 14.2 km xyz( 18.0 km, 10.3 km, 13.1 km) [MANUAL]
[328] 2019-09-30 19:58:11  -38.0632 -71.1843  40.1   M 1.5    6 ph  GAP 347  RMS 0.2 s  ERR 30.3 km xyz( 26.6 km, 36.5 km, 26.6 km) [MANUAL]
[330] 2019-09-30 20:00:01  -38.1842 -71.4654   1.0   M 1.2    6 ph  GAP 310  RMS 0.3 s  ERR 21.4 km xyz( 22.9 km, 20.5 km, 20.6 km) [MANUAL]
[332] 2019-09-30 20:14:13  -38.0126 -71.3905  44.7   M 2.1    6 ph  GAP 184  RMS 0.4 s  ERR 31.9 km xyz( 30.9 km, 38.0 km, 25.6 km) [MANUAL]
[334] 2019-09-30 22:18:42  -37.9085 -71.0989  24.6   M 1.5    6 ph  GAP 322  RMS 0.0 s  ERR 22.8 km xyz( 20.3 km, 25.8 km, 21.9 km) [MANUAL]
[336] 2019-09-30 23:40:49  -37.8234 -71.2402   7.6   M 2.4   10 ph  GAP 303  RMS 0.4 s  ERR 11.1 km xyz( 10.5 km,  9.8 km, 12.7 km) [MANUAL]
[338] 2019-10-01 00:26:20  -38.1671 -71.4547   6.1   M 1.3    6 ph  GAP 306  RMS 0.4 s  ERR 20.6 km xyz( 20.2 km, 22.3 km, 19.1 km) [MANUAL]
[340] 2019-10-01 02:40:43  -37.8548 -71.0750   7.2   M 1.5    8 ph  GAP 314  RMS 0.3 s  ERR 13.9 km xyz( 14.6 km, 12.2 km, 14.7 km) [MANUAL]
[342] 2019-10-01 07:23:42  -37.9588 -71.3177   3.3   M 1.1    8 ph  GAP 244  RMS 0.4 s  ERR 12.8 km xyz( 15.1 km, 11.3 km, 11.8 km) [MANUAL]
[343] 2019-10-01 09:28:11  -37.7127 -70.9843  26.6   M 2.8   12 ph  GAP 328  RMS 0.4 s  ERR 17.2 km xyz( 22.8 km, 10.3 km, 16.2 km) [MANUAL]
[346] 2019-10-03 00:52:18  -38.3849 -71.7401   6.6   M 1.5    6 ph  GAP 286  RMS 0.1 s  ERR  7.1 km xyz(  7.0 km,  5.8 km,  8.3 km) [MANUAL]
[348] 2019-10-03 03:36:04  -37.8290 -71.0806   8.8   M 1.7   12 ph  GAP 316  RMS 0.3 s  ERR  8.6 km xyz(  6.6 km,  8.6 km, 10.2 km) [MANUAL]
[350] 2019-10-03 19:44:18  -38.4488 -71.6122   1.0   M 1.3    6 ph  GAP 225  RMS 0.1 s  ERR  8.9 km xyz(  7.4 km,  8.2 km, 10.6 km) [MANUAL]
[352] 2019-10-07 17:56:18  -37.8660 -71.4441   1.0   M 1.5    8 ph  GAP 238  RMS 0.3 s  ERR 10.0 km xyz(  9.2 km,  7.0 km, 12.9 km) [MANUAL]
[354] 2019-10-07 17:56:56  -37.8703 -71.4441   1.0   M 1.4    6 ph  GAP 234  RMS 0.1 s  ERR 12.1 km xyz( 15.4 km,  8.9 km, 11.3 km) [MANUAL]
[355] 2019-10-17 01:44:42  -38.4489 -71.6394   9.7   M 1.5    8 ph  GAP 206  RMS 0.2 s  ERR  4.4 km xyz(  3.7 km,  5.0 km,  4.4 km) [MANUAL]
[358] 2019-10-22 16:12:15  -37.8292 -71.1022   4.9   M 1.3    8 ph  GAP 315  RMS 0.4 s  ERR 10.3 km xyz(  9.7 km,  8.8 km, 12.1 km) [MANUAL]
[360] 2019-10-22 21:33:17  -37.8409 -71.3374  10.7   M 2.2    8 ph  GAP 259  RMS 0.2 s  ERR  9.6 km xyz(  9.8 km,  9.2 km,  9.9 km) [MANUAL]
[361] 2019-10-22 21:51:28  -37.8504 -71.0588   7.2   M 1.4   10 ph  GAP 315  RMS 0.3 s  ERR  8.2 km xyz(  8.1 km,  7.0 km,  9.5 km) [MANUAL]
[364] 2019-10-22 22:47:18  -37.8762 -71.0802  12.6   M 1.4   10 ph  GAP 311  RMS 0.3 s  ERR  8.8 km xyz(  9.3 km,  8.2 km,  8.9 km) [MANUAL]
[366] 2019-10-23 22:56:28  -37.8143 -71.1429   1.0   M 1.5   10 ph  GAP 316  RMS 0.4 s  ERR  9.3 km xyz(  8.8 km,  7.2 km, 11.4 km) [MANUAL]
[368] 2019-10-31 06:46:23  -38.3633 -71.6017   5.9   M 1.6   12 ph  GAP 129  RMS 0.2 s  ERR  5.5 km xyz(  2.9 km,  7.0 km,  5.8 km) [MANUAL]
[369] 2019-11-22 00:12:09  -37.7877 -70.9701  16.9   M 1.5   10 ph  GAP 328  RMS 0.3 s  ERR 13.2 km xyz( 10.1 km, 12.6 km, 16.3 km) [MANUAL]
[372] 2019-12-02 16:29:51  -37.8349 -71.4429   1.0   M 0.7    6 ph  GAP 262  RMS 0.1 s  ERR  9.1 km xyz(  6.1 km, 10.5 km, 10.1 km) [MANUAL]
[374] 2019-12-06 07:17:19  -37.9325 -71.4464   9.7   M 1.5   10 ph  GAP 165  RMS 0.3 s  ERR  5.8 km xyz(  4.6 km,  5.7 km,  6.9 km) [MANUAL]
[376] 2019-12-07 23:44:57  -38.0494 -71.3517  10.8   M 3.3   14 ph  GAP 140  RMS 0.3 s  ERR  2.6 km xyz(  2.3 km,  2.0 km,  3.3 km) [MANUAL]
[378] 2019-12-11 21:20:42  -38.4344 -71.6333  11.4   M 2.2   14 ph  GAP 185  RMS 0.2 s  ERR  3.1 km xyz(  3.3 km,  3.4 km,  2.6 km) [MANUAL]
[380] 2019-12-12 05:44:24  -38.2087 -71.4287   9.3   M 1.4   12 ph  GAP 188  RMS 0.3 s  ERR  5.7 km xyz(  4.0 km,  2.7 km,  8.6 km) [MANUAL]
[382] 2019-12-12 11:23:00  -38.2002 -71.4315   9.7   M 1.5   12 ph  GAP 178  RMS 0.2 s  ERR  4.9 km xyz(  3.5 km,  1.8 km,  7.5 km) [MANUAL]
[383] 2019-12-14 15:52:29  -38.1075 -71.5851   6.1   M 1.0    6 ph  GAP 176  RMS 0.3 s  ERR 39.7 km xyz( 33.8 km, 52.4 km, 28.9 km) [MANUAL]
[386] 2019-12-21 06:45:07  -37.9057 -71.1949   6.6   M 1.8   12 ph  GAP 301  RMS 0.3 s  ERR  5.6 km xyz(  5.8 km,  5.4 km,  5.8 km) [MANUAL]
[388] 2019-12-27 09:02:38  -37.6190 -71.3995  14.4   M 2.0   10 ph  GAP 320  RMS 0.1 s  ERR  8.2 km xyz(  4.8 km,  4.6 km, 12.5 km) [MANUAL]
[390] 2020-01-03 05:21:57  -37.8824 -71.0233  15.3   M 1.7    8 ph  GAP 320  RMS 0.5 s  ERR 17.3 km xyz( 15.8 km, 16.5 km, 19.4 km) [MANUAL]
[392] 2020-01-05 07:16:54  -37.8017 -71.1808  13.0   M 1.4    8 ph  GAP 308  RMS 0.3 s  ERR 12.5 km xyz( 13.9 km, 11.6 km, 12.0 km) [MANUAL]
[393] 2020-01-08 04:36:12  -38.0565 -71.1220   8.8   M 1.4    8 ph  GAP 323  RMS 0.3 s  ERR  7.7 km xyz(  6.6 km,  8.6 km,  7.9 km) [MANUAL]
[397] 2020-01-12 08:03:36  -37.7386 -71.0111  19.6   M 2.3   10 ph  GAP 330  RMS 0.2 s  ERR  9.5 km xyz(  8.0 km,  7.6 km, 12.3 km) [MANUAL]
[399] 2020-01-14 04:59:18  -37.7649 -71.1135   8.0   M 1.6   10 ph  GAP 321  RMS 0.2 s  ERR  8.5 km xyz(  7.2 km,  5.8 km, 11.4 km) [MANUAL]
[400] 2020-01-17 15:39:35  -38.1264 -71.4630  12.6   M 1.3    6 ph  GAP 191  RMS 0.5 s  ERR 13.0 km xyz( 15.4 km, 12.4 km, 10.9 km) [MANUAL]
[403] 2020-01-18 05:40:38  -38.1470 -71.2460   5.7   M 1.4    6 ph  GAP 236  RMS 0.0 s  ERR 12.5 km xyz( 16.0 km, 11.1 km,  9.6 km) [MANUAL]
[405] 2020-01-18 06:38:52  -38.1786 -71.3882   6.2   M 1.2    8 ph  GAP 203  RMS 0.4 s  ERR  6.8 km xyz(  5.1 km,  5.2 km,  9.3 km) [MANUAL]
[407] 2020-01-18 15:42:10  -38.0865 -71.3752  12.4   M 1.4    8 ph  GAP 174  RMS 0.1 s  ERR  7.5 km xyz(  4.6 km, 10.0 km,  6.9 km) [MANUAL]
[409] 2020-01-19 23:44:30  -38.1679 -71.4018   6.2   M 1.8   10 ph  GAP 180  RMS 0.3 s  ERR  4.5 km xyz(  3.6 km,  2.1 km,  6.6 km) [MANUAL]
[411] 2020-01-26 21:36:14  -37.9238 -71.4194   1.0   M 1.4    6 ph  GAP 258  RMS 0.1 s  ERR  9.0 km xyz(  9.8 km,  7.3 km,  9.6 km) [MANUAL]
[413] 2020-01-29 01:25:13  -37.9119 -71.1300  12.0   M 1.9    8 ph  GAP 330  RMS 0.2 s  ERR  6.3 km xyz(  5.6 km,  7.1 km,  6.1 km) [MANUAL]
[415] 2020-03-05 15:58:50  -37.8739 -71.2682   9.0   M 1.7    8 ph  GAP 265  RMS 0.3 s  ERR  5.6 km xyz(  4.0 km,  4.3 km,  7.6 km) [MANUAL]
[417] 2020-03-11 07:31:13  -37.8866 -71.2330  11.7   M 1.9    8 ph  GAP 281  RMS 0.3 s  ERR  5.5 km xyz(  4.4 km,  4.5 km,  7.1 km) [MANUAL]
[421] 2020-03-11 14:46:58  -37.8673 -71.2412   5.5   M 1.2    6 ph  GAP 280  RMS 0.1 s  ERR  8.2 km xyz(  6.9 km,  8.1 km,  9.3 km) [MANUAL]
[423] 2020-03-14 01:03:44  -37.8069 -71.4133  10.7   M 1.7    8 ph  GAP 274  RMS 0.2 s  ERR  7.0 km xyz(  5.5 km,  7.0 km,  8.2 km) [MANUAL]
[425] 2020-03-30 10:26:57  -37.8896 -71.4467   1.0   M 1.3    6 ph  GAP 213  RMS 0.1 s  ERR 10.7 km xyz( 12.9 km,  8.3 km, 10.3 km) [MANUAL]
[426] 2020-04-03 00:07:03  -37.6829 -71.0440  18.8   M 2.9   10 ph  GAP 330  RMS 0.2 s  ERR  9.6 km xyz(  8.1 km,  7.7 km, 12.4 km) [MANUAL]
[428] 2020-04-03 00:19:58  -37.7089 -71.0762  11.1   M 1.7    6 ph  GAP 327  RMS 0.1 s  ERR 17.5 km xyz( 12.8 km, 17.4 km, 21.3 km) [MANUAL]
[431] 2020-04-03 03:27:15  -37.7653 -71.2054   1.0   M 1.1    6 ph  GAP 307  RMS 0.3 s  ERR 16.2 km xyz( 12.7 km, 17.7 km, 17.7 km) [MANUAL]
[432] 2020-04-03 04:59:57  -37.7197 -71.1004   1.0   M 1.6    6 ph  GAP 324  RMS 0.2 s  ERR 19.9 km xyz( 21.3 km, 17.7 km, 20.5 km) [MANUAL]
[434] 2020-04-03 05:21:51  -37.7001 -71.0438  16.5   M 2.2   10 ph  GAP 329  RMS 0.4 s  ERR 11.5 km xyz( 10.6 km,  9.3 km, 14.1 km) [MANUAL]
[436] 2020-04-03 07:30:00  -37.7133 -71.0977  18.8   M 1.9    8 ph  GAP 325  RMS 0.2 s  ERR 11.3 km xyz( 12.3 km,  8.8 km, 12.5 km) [MANUAL]
[438] 2020-04-03 07:41:02  -37.6575 -71.1090  16.5   M 2.2    8 ph  GAP 326  RMS 0.3 s  ERR 11.2 km xyz( 12.3 km,  8.0 km, 12.7 km) [MANUAL]
[440] 2020-04-03 07:48:44  -37.7391 -71.1029  18.8   M 1.9    8 ph  GAP 323  RMS 0.2 s  ERR 11.1 km xyz(  8.7 km, 11.3 km, 12.9 km) [MANUAL]
[443] 2020-04-03 07:51:03  -37.7435 -71.1245   8.0   M 1.8    8 ph  GAP 320  RMS 0.3 s  ERR 11.3 km xyz(  9.9 km,  9.9 km, 13.7 km) [MANUAL]
[445] 2020-04-03 22:47:12  -37.7543 -71.1433  12.2   M 1.8    7 ph  GAP 318  RMS 0.3 s  ERR 15.5 km xyz( 16.4 km, 13.0 km, 16.8 km) [MANUAL]
[447] 2020-04-15 12:07:19  -37.9192 -71.1069  11.1   M 2.4    7 ph  GAP 307  RMS 0.2 s  ERR  8.8 km xyz( 10.9 km,  7.8 km,  7.1 km) [MANUAL]
[449] 2020-04-23 10:53:19  -38.1573 -71.4181   9.3   M 1.3    8 ph  GAP 188  RMS 0.4 s  ERR  7.0 km xyz(  5.3 km,  5.8 km,  9.3 km) [MANUAL]
[451] 2020-05-05 02:22:40  -38.3435 -71.6201   7.9   M 2.4   12 ph  GAP 131  RMS 0.3 s  ERR  3.3 km xyz(  2.8 km,  3.0 km,  4.0 km) [MANUAL]
[453] 2020-05-20 06:58:13  -37.9021 -71.1124  11.1   M 2.7    8 ph  GAP 314  RMS 0.3 s  ERR  9.1 km xyz( 10.7 km,  8.6 km,  7.7 km) [MANUAL]
[455] 2020-05-30 01:58:33  -37.8553 -71.1885  13.4   M 2.1   10 ph  GAP 304  RMS 0.4 s  ERR  7.6 km xyz(  9.2 km,  6.3 km,  6.9 km) [MANUAL]
[457] 2020-06-02 22:13:31  -37.9403 -71.2515   5.1   M 1.9    8 ph  GAP 236  RMS 0.3 s  ERR  5.7 km xyz(  5.8 km,  4.4 km,  6.7 km) [MANUAL]
[459] 2020-06-08 16:46:08  -37.6577 -71.3939  15.9   M 4.2   12 ph  GAP 314  RMS 0.2 s  ERR  6.5 km xyz(  5.6 km,  4.6 km,  8.6 km) [MANUAL]
[460] 2020-06-08 16:57:41  -37.6416 -71.3899  11.1   M 2.2    8 ph  GAP 317  RMS 0.1 s  ERR 10.3 km xyz(  7.9 km,  6.9 km, 14.4 km) [MANUAL]
[463] 2020-06-08 21:02:27  -37.6534 -71.3912  15.1   M 2.2    8 ph  GAP 315  RMS 0.2 s  ERR  8.2 km xyz(  6.5 km,  5.4 km, 11.4 km) [MANUAL]
[465] 2020-06-08 23:46:31  -37.6984 -71.3693   1.0   M 1.8    6 ph  GAP 307  RMS 0.0 s  ERR 18.4 km xyz( 20.6 km, 17.1 km, 17.4 km) [MANUAL]
[467] 2020-06-10 19:55:11  -37.8810 -71.1884  12.6   M 1.7    6 ph  GAP 306  RMS 0.3 s  ERR  9.9 km xyz( 10.3 km, 10.5 km,  9.0 km) [MANUAL]
[469] 2020-06-11 07:52:40  -37.8763 -71.0910   8.0   M 2.2    6 ph  GAP 322  RMS 0.1 s  ERR  8.6 km xyz(  7.9 km,  8.7 km,  9.0 km) [MANUAL]
[471] 2020-06-24 19:32:43  -37.5057 -71.2639   4.5   M 2.6   10 ph  GAP 337  RMS 0.2 s  ERR 22.9 km xyz( 31.7 km, 17.6 km, 16.0 km) [MANUAL]
[473] 2020-07-02 10:39:44  -37.8213 -71.2537  11.9   M 1.8    6 ph  GAP 325  RMS 0.2 s  ERR 12.1 km xyz( 15.4 km, 10.6 km,  9.6 km) [MANUAL]
[475] 2020-07-09 22:50:04  -38.3568 -71.5963   9.0   M 2.8    9 ph  GAP 138  RMS 0.3 s  ERR  6.3 km xyz(  7.1 km,  5.2 km,  6.4 km) [MANUAL]
[477] 2020-08-29 13:56:10  -37.9239 -71.4519   9.7   M 1.5    6 ph  GAP 172  RMS 0.1 s  ERR  9.6 km xyz(  8.7 km,  8.9 km, 10.9 km) [MANUAL]
[479] 2020-09-16 20:59:50  -38.5600 -72.0980   1.0   M 2.6   10 ph  GAP 321  RMS 0.2 s  ERR  2.8 km xyz(  1.8 km,  3.7 km,  2.5 km) [MANUAL]
[481] 2020-09-18 15:43:25  -38.5738 -72.0925   1.0   M 2.6   10 ph  GAP 323  RMS 0.3 s  ERR  3.8 km xyz(  2.6 km,  4.7 km,  3.7 km) [MANUAL]
[483] 2020-10-01 18:50:25  -38.5973 -71.2878   2.4   M 1.9   10 ph  GAP 290  RMS 0.1 s  ERR 22.3 km xyz( 17.0 km,  6.9 km, 34.0 km) [MANUAL]
[485] 2020-10-05 01:50:22  -38.0028 -71.3377   6.2   M 0.9    6 ph  GAP 141  RMS 0.2 s  ERR  6.3 km xyz(  2.9 km,  6.8 km,  8.1 km) [MANUAL]
[487] 2020-10-10 07:40:48  -38.0665 -71.3421   8.9   M 2.9   14 ph  GAP 169  RMS 0.3 s  ERR  2.5 km xyz(  2.2 km,  1.8 km,  3.3 km) [MANUAL]
[489] 2020-10-12 15:46:22  -37.9367 -71.4356   6.2   M 1.7    8 ph  GAP 163  RMS 0.3 s  ERR  5.8 km xyz(  3.5 km,  4.2 km,  8.4 km) [MANUAL]
[491] 2020-10-15 08:16:49  -37.9168 -71.4269   1.0   M 1.5    8 ph  GAP 185  RMS 0.1 s  ERR  5.8 km xyz(  3.5 km,  4.1 km,  8.6 km) [MANUAL]
[493] 2020-10-29 02:40:51  -38.5758 -71.2526  31.8   M 2.4   12 ph  GAP 293  RMS 0.1 s  ERR  8.2 km xyz(  7.5 km,  3.5 km, 11.5 km) [MANUAL]
[495] 2020-11-09 09:37:30  -37.9341 -71.4539   7.9   M 1.7    6 ph  GAP 161  RMS 0.1 s  ERR  6.0 km xyz(  3.7 km,  4.5 km,  8.7 km) [MANUAL]
[497] 2020-12-06 06:27:11  -38.5988 -71.8483  30.2   M 2.0   10 ph  GAP 344  RMS 0.2 s  ERR  8.5 km xyz( 10.8 km,  7.1 km,  7.1 km) [MANUAL]
[499] 2021-01-01 03:34:19  -38.1959 -71.4532   9.0   M 1.1    7 ph  GAP 190  RMS 0.2 s  ERR 11.5 km xyz(  8.1 km,  5.8 km, 17.2 km) [MANUAL]
[501] 2021-01-02 16:56:14  -37.8643 -71.2804   3.3   M 2.4    6 ph  GAP 264  RMS 0.0 s  ERR  6.4 km xyz(  5.3 km,  5.4 km,  8.1 km) [MANUAL]
[503] 2021-01-06 12:05:07  -38.0747 -71.3658   9.5   M 1.0    7 ph  GAP 192  RMS 0.2 s  ERR  7.4 km xyz(  9.6 km,  5.8 km,  6.1 km) [MANUAL]
[505] 2021-01-08 05:42:16  -38.0112 -71.6369   8.0   M 1.4   10 ph  GAP 227  RMS 0.1 s  ERR  5.4 km xyz(  3.8 km,  5.0 km,  7.0 km) [MANUAL]
[507] 2021-01-08 13:42:30  -37.9362 -71.4484   1.0   M 1.0    6 ph  GAP 200  RMS 0.1 s  ERR  4.9 km xyz(  3.0 km,  6.3 km,  5.0 km) [MANUAL]
[509] 2021-01-09 05:00:03  -37.8809 -71.4169   5.5   M 0.8    8 ph  GAP 216  RMS 0.2 s  ERR  7.4 km xyz(  6.9 km,  6.5 km,  8.7 km) [MANUAL]
[511] 2021-01-10 12:14:43  -38.0994 -71.3886  10.9   M 1.5    8 ph  GAP 285  RMS 0.1 s  ERR  4.1 km xyz(  3.0 km,  3.4 km,  5.5 km) [MANUAL]
[513] 2021-01-11 17:17:14  -38.1015 -71.3751  10.9   M 1.1    8 ph  GAP 289  RMS 0.2 s  ERR  4.5 km xyz(  4.1 km,  4.0 km,  5.3 km) [MANUAL]
[515] 2021-01-12 18:48:29  -38.1133 -71.3926  14.2   M 1.2    6 ph  GAP 292  RMS 0.2 s  ERR 12.2 km xyz(  8.2 km, 12.4 km, 15.1 km) [MANUAL]
[517] 2021-01-14 00:13:13  -38.1098 -71.3046  11.7   M 1.1    8 ph  GAP 302  RMS 0.2 s  ERR  6.6 km xyz(  8.4 km,  5.7 km,  5.1 km) [MANUAL]
[519] 2021-01-17 05:40:43  -38.2044 -71.4341   9.0   M 1.5   10 ph  GAP 178  RMS 0.2 s  ERR  4.8 km xyz(  3.9 km,  4.4 km,  6.0 km) [MANUAL]
[521] 2021-01-17 09:59:36  -38.1345 -71.3329  14.9   M 1.1    6 ph  GAP 333  RMS 0.1 s  ERR  9.3 km xyz( 10.3 km,  9.2 km,  8.4 km) [MANUAL]
[523] 2021-01-24 04:51:12  -38.1337 -71.4047   9.3   M 2.1   10 ph  GAP 169  RMS 0.3 s  ERR  3.9 km xyz(  3.2 km,  4.1 km,  4.4 km) [MANUAL]
[525] 2021-01-25 01:59:15  -38.1053 -71.3920  10.0   M 2.0   10 ph  GAP 162  RMS 0.1 s  ERR  3.5 km xyz(  2.9 km,  2.6 km,  4.8 km) [MANUAL]
[526] 2021-01-25 03:34:37  -38.0843 -71.3616   1.0   M 0.9    6 ph  GAP 319  RMS 0.5 s  ERR 37.8 km xyz( 29.9 km, 40.1 km, 42.2 km) [MANUAL]
[529] 2021-01-25 03:44:40  -38.1218 -71.3601  10.3   M 1.0    6 ph  GAP 331  RMS 0.1 s  ERR  7.8 km xyz(  8.0 km,  6.4 km,  8.7 km) [MANUAL]
[531] 2021-01-25 04:49:06  -38.1358 -71.4020   9.0   M 1.8   10 ph  GAP 171  RMS 0.3 s  ERR  4.9 km xyz(  3.9 km,  5.1 km,  5.4 km) [MANUAL]
[532] 2021-01-25 06:05:42  -38.0973 -71.3968  10.1   M 1.0    8 ph  GAP 283  RMS 0.3 s  ERR  8.0 km xyz(  7.2 km,  6.2 km, 10.1 km) [MANUAL]
[535] 2021-01-31 10:12:12  -38.0994 -71.3832  10.5   M 1.3    8 ph  GAP 286  RMS 0.1 s  ERR  4.5 km xyz(  3.5 km,  3.8 km,  5.8 km) [MANUAL]
[537] 2021-01-31 10:12:35  -38.1058 -71.3886  10.1   M 1.0    8 ph  GAP 289  RMS 0.2 s  ERR  5.7 km xyz(  4.5 km,  4.5 km,  7.6 km) [MANUAL]
[538] 2021-01-31 14:25:36  -38.1379 -71.3884  14.4   M 1.0    6 ph  GAP 302  RMS 0.2 s  ERR  9.9 km xyz(  5.9 km,  9.2 km, 13.1 km) [MANUAL]
[541] 2021-02-01 01:36:24  -38.1787 -71.4099   9.3   M 1.1    8 ph  GAP 180  RMS 0.2 s  ERR  6.8 km xyz(  7.5 km,  6.0 km,  6.9 km) [MANUAL]
[543] 2021-02-01 09:38:15  -38.1433 -71.3870  14.2   M 1.1    8 ph  GAP 303  RMS 0.1 s  ERR  4.7 km xyz(  3.5 km,  3.9 km,  6.3 km) [MANUAL]
[545] 2021-02-03 17:49:53  -38.2604 -71.5342   9.0   M 1.5   10 ph  GAP 170  RMS 0.2 s  ERR  7.6 km xyz(  5.4 km,  5.1 km, 10.9 km) [MANUAL]
[547] 2021-02-04 19:27:05  -37.9255 -71.4499   6.7   M 1.6    8 ph  GAP 141  RMS 0.1 s  ERR  2.9 km xyz(  1.6 km,  2.0 km,  4.3 km) [MANUAL]
[549] 2021-02-12 05:08:21  -38.2108 -71.4151   9.0   M 1.5   12 ph  GAP 186  RMS 0.3 s  ERR  5.0 km xyz(  4.2 km,  3.5 km,  6.8 km) [MANUAL]
[550] 2021-02-12 15:28:10  -38.2334 -71.4408  16.5   M 1.5    8 ph  GAP 318  RMS 0.3 s  ERR 10.5 km xyz(  6.7 km,  8.7 km, 14.5 km) [MANUAL]
[554] 2021-02-16 04:38:08  -37.9383 -71.1710   8.3   M 1.2    8 ph  GAP 304  RMS 0.0 s  ERR  2.5 km xyz(  2.8 km,  2.2 km,  2.4 km) [MANUAL]
[556] 2021-02-16 17:36:25  -38.2567 -71.5566   9.1   M 3.4   14 ph  GAP 158  RMS 0.3 s  ERR  3.5 km xyz(  3.6 km,  2.4 km,  4.4 km) [MANUAL]
